"","ID","protname","long","lat","ECO_NAME","REALM","BIOME"
"2077",15567,"Eimeria mephitidis",-93.34,35.12,"Ozark Mountain forests","NA",4
"2078",15568,"Eimeria mephitidis",-93.34,35.12,"Ozark Mountain forests","NA",4
"2079",15569,"Isospora sengeri",-93.34,35.12,"Ozark Mountain forests","NA",4
"2080",15570,"Isospora sengeri",-93.34,35.12,"Ozark Mountain forests","NA",4
"2081",15571,"Isospora sengeri",-93.34,35.12,"Ozark Mountain forests","NA",4
"2082",15572,"Isospora sengeri",-93.34,35.12,"Ozark Mountain forests","NA",4
"2083",15573,"Isospora sengeri",-93.34,35.12,"Ozark Mountain forests","NA",4
"2084",15574,"Isospora spilogales",-93.34,35.12,"Ozark Mountain forests","NA",4
"2085",15575,"Isospora spilogales",-93.34,35.12,"Ozark Mountain forests","NA",4
"2086",15576,"Isospora spilogales",-93.34,35.12,"Ozark Mountain forests","NA",4
"2087",15577,"Isospora spilogales",-93.34,35.12,"Ozark Mountain forests","NA",4
"2088",15644,"Cryptosporidium parvum",-122.03,37.05,"Northern California coastal forests","NA",5
"2089",15645,"Cryptosporidium parvum",-122.03,37.05,"Northern California coastal forests","NA",5
"2090",15646,"Cryptosporidium parvum",-122.03,37.05,"Northern California coastal forests","NA",5
"2091",15647,"Cryptosporidium parvum",-122.03,37.05,"Northern California coastal forests","NA",5
"2092",15648,"Cryptosporidium parvum",-122.03,37.05,"Northern California coastal forests","NA",5
"2093",15800,"Toxoplasma gondii",-83.51,35.6,"Appalachian-Blue Ridge forests","NA",4
"2094",15801,"Toxoplasma gondii",-82.7,34.38,"Southeastern mixed forests","NA",4
"2095",15802,"Toxoplasma gondii",-79.29,33.42,"Middle Atlantic coastal forests","NA",5
"2096",15803,"Toxoplasma gondii",-79.29,33.42,"Middle Atlantic coastal forests","NA",5
"2097",15804,"Toxoplasma gondii",15.33,49.74,"Western European broadleaf forests","PA",4
"2098",15805,"Toxoplasma gondii",15.33,49.74,"Western European broadleaf forests","PA",4
"2099",15806,"Toxoplasma gondii",7.03,52.18,"Atlantic mixed forests","PA",4
"2100",15807,"Toxoplasma gondii",7.03,52.18,"Atlantic mixed forests","PA",4
"2101",15808,"Toxoplasma gondii",123.82,24.33,"Nansei Islands subtropical evergreen forests","IM",1
"2102",15809,"Toxoplasma gondii",123.82,24.33,"Nansei Islands subtropical evergreen forests","IM",1
"2103",15810,"Toxoplasma gondii",123.82,24.33,"Nansei Islands subtropical evergreen forests","IM",1
"2104",15811,"Toxoplasma gondii",123.82,24.33,"Nansei Islands subtropical evergreen forests","IM",1
"2105",15827,"Trypanosoma cruzi",-56.72,-19.61,"Pantanal","NT",9
"2106",15828,"Trypanosoma evansi",-56.72,-19.61,"Pantanal","NT",9
"2107",16203,"Theileria buffeli",31.23,-23.95,"Zambezian and Mopane woodlands","AT",7
"2108",16204,"Theileria mutans",31.23,-23.95,"Zambezian and Mopane woodlands","AT",7
"2109",16205,"Theileria parva",31.23,-23.95,"Zambezian and Mopane woodlands","AT",7
"2110",16206,"Theileria parva",36.76,0.33,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"2111",16207,"Theileria parva",35.25,-1.58,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"2112",16208,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"2113",16209,"Trypanosoma theileri",35.25,-1.58,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"2114",16316,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"2115",16331,"Toxoplasma gondii",-119.61,37.25,"California interior chaparral and woodlands","NA",12
"2116",16338,"Trypanosoma cruzi",-56.72,-19.61,"Pantanal","NT",9
"2117",16339,"Trypanosoma evansi",-56.72,-19.61,"Pantanal","NT",9
"2118",16354,"Entamoeba coli",101.25,3.35,"Peninsular Malaysian rain forests","IM",1
"2119",16355,"Entamoeba histolytica",101.25,3.35,"Peninsular Malaysian rain forests","IM",1
"2120",16358,"Plasmodium coatneyi",115.03,-3.33,"Borneo lowland rain forests","IM",1
"2121",16359,"Plasmodium coatneyi",115.03,-3.33,"Borneo lowland rain forests","IM",1
"2122",16360,"Plasmodium coatneyi",115.03,-3.33,"Borneo lowland rain forests","IM",1
"2123",16361,"Plasmodium coatneyi",115.03,-3.33,"Borneo lowland rain forests","IM",1
"2124",16362,"Plasmodium cynomolgi",101.25,3.35,"Peninsular Malaysian rain forests","IM",1
"2125",16383,"Plasmodium inui",102.75,3.5,"Peninsular Malaysian rain forests","IM",1
"2126",16388,"Cryptosporidium parvum",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"2127",16389,"Entamoeba histolytica",81,7,"Sri Lanka lowland rain forests","IM",1
"2128",16549,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"2129",16617,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"2130",16627,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"2131",16628,"Trypanosoma vivax",12.35,7.37,"Cameroonian Highlands forests","AT",1
"2132",16766,"Sarcocystis hominis",31.45,-23.82,"Zambezian and Mopane woodlands","AT",7
"2133",16776,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"2134",16857,"Neospora caninum",-81.28,33.5,"Middle Atlantic coastal forests","NA",5
"2135",16858,"Neospora caninum",-81.28,33.5,"Middle Atlantic coastal forests","NA",5
"2136",16884,"Toxoplasma gondii",-88.44,33.48,"Southeastern mixed forests","NA",4
"2137",16885,"Toxoplasma gondii",-112.56,45.71,"North Central Rockies forests","NA",5
"2138",16886,"Toxoplasma gondii",-89.4,32.35,"Southeastern mixed forests","NA",4
"2139",16887,"Toxoplasma gondii",-78.66,37.43,"Southeastern mixed forests","NA",4
"2140",16888,"Toxoplasma gondii",-81.28,33.5,"Middle Atlantic coastal forests","NA",5
"2141",16889,"Toxoplasma gondii",-81.28,33.5,"Middle Atlantic coastal forests","NA",5
"2142",16890,"Toxoplasma gondii",-119.42,36.78,"California Central Valley grasslands","NA",8
"2143",16891,"Toxoplasma gondii",-93.35,37.15,"Central U.S. hardwood forests","NA",4
"2144",16893,"Trypanosoma cruzi",-81.28,33.5,"Middle Atlantic coastal forests","NA",5
"2145",16957,"Toxoplasma gondii",-118.5,32.9,"California coastal sage and chaparral","NA",12
"2146",16958,"Toxoplasma gondii",-118.42,33.39,"California coastal sage and chaparral","NA",12
"2147",16959,"Toxoplasma gondii",-122.03,36.97,"California interior chaparral and woodlands","NA",12
"2148",16960,"Toxoplasma gondii",-118.5,32.9,"California coastal sage and chaparral","NA",12
"2149",16961,"Toxoplasma gondii",-119.5,33.25,"California coastal sage and chaparral","NA",12
"2150",16962,"Toxoplasma gondii",-118.42,33.39,"California coastal sage and chaparral","NA",12
"2151",16963,"Toxoplasma gondii",-122.03,36.97,"California interior chaparral and woodlands","NA",12
"2152",16964,"Toxoplasma gondii",-120.02,34.67,"California interior chaparral and woodlands","NA",12
"2153",16965,"Toxoplasma gondii",-118.42,33.39,"California coastal sage and chaparral","NA",12
"2154",17002,"Cryptosporidium parvum",-78.88,38.58,"Appalachian-Blue Ridge forests","NA",4
"2155",17066,"Sarcocystis ursusi",-77.19,41.2,"Appalachian-Blue Ridge forests","NA",4
"2156",17071,"Toxoplasma gondii",-114.74,44.07,"South Central Rockies forests","NA",5
"2157",17072,"Toxoplasma gondii",-114.74,44.07,"South Central Rockies forests","NA",5
"2158",17073,"Toxoplasma gondii",-114.74,44.07,"South Central Rockies forests","NA",5
"2159",17074,"Toxoplasma gondii",-114.74,44.07,"South Central Rockies forests","NA",5
"2160",17075,"Toxoplasma gondii",-77.19,41.2,"Appalachian-Blue Ridge forests","NA",4
"2161",17076,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2162",17077,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2163",17078,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2164",17079,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2165",17080,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2166",17081,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2167",17082,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2168",17083,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2169",17084,"Toxoplasma gondii",-77.19,41.2,"Appalachian-Blue Ridge forests","NA",4
"2170",17085,"Toxoplasma gondii",-77.19,41.2,"Appalachian-Blue Ridge forests","NA",4
"2171",17086,"Toxoplasma gondii",-77.19,41.2,"Appalachian-Blue Ridge forests","NA",4
"2172",17087,"Toxoplasma gondii",-77.19,41.2,"Appalachian-Blue Ridge forests","NA",4
"2173",17088,"Toxoplasma gondii",-79.39,35.54,"Southeastern mixed forests","NA",4
"2174",17089,"Toxoplasma gondii",-106.35,56.13,"Midwestern Canadian Shield forests","NA",6
"2175",17090,"Toxoplasma gondii",-85.32,51.25,"Southern Hudson Bay taiga","NA",6
"2176",17091,"Toxoplasma gondii",-119.42,36.78,"California Central Valley grasslands","NA",8
"2177",17092,"Toxoplasma gondii",-120.44,38.74,"Sierra Nevada forests","NA",5
"2178",17093,"Toxoplasma gondii",-123.06,40.63,"Klamath-Siskiyou forests","NA",5
"2179",17094,"Toxoplasma gondii",-118.8,36.22,"California interior chaparral and woodlands","NA",12
"2180",17095,"Toxoplasma gondii",-149.49,64.2,"Interior Alaska-Yukon lowland taiga","NA",6
"2181",17175,"Sarcocystis arctosi",-151.26,60.55,"Cook Inlet taiga","NA",6
"2182",17176,"Toxoplasma gondii",-158.75,56.5,"Alaska Peninsula montane taiga","NA",6
"2183",17177,"Toxoplasma gondii",-158.75,56.5,"Alaska Peninsula montane taiga","NA",6
"2184",17178,"Toxoplasma gondii",-158.75,56.5,"Alaska Peninsula montane taiga","NA",6
"2185",17179,"Toxoplasma gondii",-158.75,56.5,"Alaska Peninsula montane taiga","NA",6
"2186",17180,"Toxoplasma gondii",-158.75,56.5,"Alaska Peninsula montane taiga","NA",6
"2187",17181,"Toxoplasma gondii",-149.49,64.2,"Interior Alaska-Yukon lowland taiga","NA",6
"2188",17182,"Toxoplasma gondii",-149.49,64.2,"Interior Alaska-Yukon lowland taiga","NA",6
"2189",17183,"Toxoplasma gondii",-149.49,64.2,"Interior Alaska-Yukon lowland taiga","NA",6
"2190",17184,"Toxoplasma gondii",-149.49,64.2,"Interior Alaska-Yukon lowland taiga","NA",6
"2191",17185,"Toxoplasma gondii",-149.49,64.2,"Interior Alaska-Yukon lowland taiga","NA",6
"2192",17186,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2193",17187,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2194",17188,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2195",17189,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2196",17190,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2197",17191,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2198",17192,"Toxoplasma gondii",-153.81,57.68,NA,NA,NA
"2199",17193,"Toxoplasma gondii",-153.81,57.68,NA,NA,NA
"2200",17194,"Toxoplasma gondii",-153.81,57.68,NA,NA,NA
"2201",17195,"Toxoplasma gondii",-153.81,57.68,NA,NA,NA
"2202",17196,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2203",17197,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2204",17198,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2205",17199,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2206",17200,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2207",17201,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2208",17202,"Toxoplasma gondii",-165,65.5,"Beringia upland tundra","NA",11
"2209",17203,"Toxoplasma gondii",-165,65.5,"Beringia upland tundra","NA",11
"2210",17204,"Toxoplasma gondii",-165,65.5,"Beringia upland tundra","NA",11
"2211",17205,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2212",17206,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2213",17207,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2214",17208,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2215",17209,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2216",17210,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2217",17211,"Toxoplasma gondii",-156.5,57.5,"Alaska Peninsula montane taiga","NA",6
"2218",17212,"Toxoplasma gondii",-147,63,"Alaska-St. Elias Range tundra","NA",11
"2219",17213,"Toxoplasma gondii",-153.5,57.5,"Alaska Peninsula montane taiga","NA",6
"2220",17214,"Toxoplasma gondii",-143,69.5,"Brooks-British Range tundra","NA",11
"2221",17215,"Toxoplasma gondii",-160,69.5,"Arctic foothills tundra","NA",11
"2222",17216,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2223",17217,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"2224",17218,"Toxoplasma gondii",-160,68,"Arctic foothills tundra","NA",11
"2225",17276,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2226",17277,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2227",17278,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2228",17279,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2229",17280,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2230",17281,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2231",17282,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2232",17283,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2233",17284,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2234",17285,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2235",17286,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2236",17287,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2237",17288,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2238",17289,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2239",17290,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2240",17291,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2241",17292,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2242",17293,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2243",17294,"Toxoplasma gondii",37.11,74.99,NA,NA,NA
"2244",17295,"Toxoplasma gondii",-42.6,71.71,"Rock and Ice",NA,99
"2245",17296,"Toxoplasma gondii",-42.6,71.71,"Rock and Ice",NA,99
"2246",17297,"Toxoplasma gondii",-42.6,71.71,"Rock and Ice",NA,99
"2247",17298,"Toxoplasma gondii",-42.6,71.71,"Rock and Ice",NA,99
"2248",17299,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2249",17300,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2250",17301,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2251",17302,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2252",17303,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2253",17304,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2254",17305,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2255",17412,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2256",17413,"Toxoplasma gondii",16,78,"Arctic desert","PA",11
"2257",17414,"Toxoplasma gondii",18.31,78.85,"Arctic desert","PA",11
"2258",17415,"Toxoplasma gondii",10.37,63.37,"Scandinavian and Russian taiga","PA",6
"2259",17416,"Toxoplasma gondii",10.37,63.37,"Scandinavian and Russian taiga","PA",6
"2260",17417,"Toxoplasma gondii",10.37,63.37,"Scandinavian and Russian taiga","PA",6
"2261",17418,"Toxoplasma gondii",10.37,63.37,"Scandinavian and Russian taiga","PA",6
"2262",17769,"Cryptosporidium parvum",-8.15,53.18,"Celtic broadleaf forests","PA",4
"2263",17778,"Cystoisospora canis",-3.65,40.23,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2264",17779,"Cystoisospora felis",-3.65,40.23,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2265",18298,"Hepatozoon canis",35.02,31.47,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","PA",12
"2266",18299,"Hepatozoon canis",-3.7,42.34,"Northwest Iberian montane forests","PA",12
"2267",18300,"Hepatozoon canis",21.96,48.68,"Pannonian mixed forests","PA",4
"2268",18315,"Isospora vulpis",-3.65,40.23,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2269",18345,"Leishmania infantum",-2.62,40.81,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2270",18346,"Leishmania infantum",-2.62,40.81,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2271",18347,"Leishmania infantum",-3.18,40.64,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2272",18348,"Leishmania infantum",14.85,41.11,"Tyrrhenian-Adriatic Sclerophyllous and mixed forests","PA",12
"2273",18349,"Leishmania infantum",14.85,41.11,"Tyrrhenian-Adriatic Sclerophyllous and mixed forests","PA",12
"2274",18350,"Leishmania infantum",14.85,41.11,"Tyrrhenian-Adriatic Sclerophyllous and mixed forests","PA",12
"2275",18351,"Leishmania infantum",14.85,41.11,"Tyrrhenian-Adriatic Sclerophyllous and mixed forests","PA",12
"2276",18352,"Leishmania infantum",14.85,41.11,"Tyrrhenian-Adriatic Sclerophyllous and mixed forests","PA",12
"2277",18353,"Leishmania infantum",53.69,32.43,"Central Persian desert basins","PA",13
"2278",18354,"Leishmania infantum",-5.57,42.6,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2279",18515,"Neospora caninum",3.02,42.28,"Northeastern Spain and Southern France Mediterranean forests","PA",12
"2280",18516,"Neospora caninum",1.02,41.16,"Northeastern Spain and Southern France Mediterranean forests","PA",12
"2281",18517,"Neospora caninum",0.56,40.84,"Northeastern Spain and Southern France Mediterranean forests","PA",12
"2282",18518,"Neospora caninum",1.5,41.25,"Northeastern Spain and Southern France Mediterranean forests","PA",12
"2283",18519,"Neospora caninum",1.52,41.59,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2284",18520,"Neospora caninum",2.22,41.98,"Northeastern Spain and Southern France Mediterranean forests","PA",12
"2285",18521,"Neospora caninum",0.34,41.08,"Northeastern Spain and Southern France Mediterranean forests","PA",12
"2286",18522,"Neospora caninum",2.34,41.7,"Northeastern Spain and Southern France Mediterranean forests","PA",12
"2287",18523,"Neospora caninum",-3.44,55.38,"Celtic broadleaf forests","PA",4
"2288",18524,"Neospora caninum",15.47,49.82,"Central European mixed forests","PA",4
"2289",18525,"Neospora caninum",19.43,46.57,"Pannonian mixed forests","PA",4
"2290",18526,"Neospora caninum",20.69,48.29,"Pannonian mixed forests","PA",4
"2291",18527,"Neospora caninum",19.5,47.16,"Pannonian mixed forests","PA",4
"2292",18528,"Neospora caninum",19.46,47.45,"Pannonian mixed forests","PA",4
"2293",18529,"Neospora caninum",1.51,43.66,"Western European broadleaf forests","PA",4
"2294",18530,"Neospora caninum",1.51,43.66,"Western European broadleaf forests","PA",4
"2295",18531,"Neospora caninum",1.51,43.66,"Western European broadleaf forests","PA",4
"2296",18532,"Neospora caninum",-8.15,53.18,"Celtic broadleaf forests","PA",4
"2297",18533,"Neospora caninum",-5.57,42.6,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"2298",18534,"Neospora caninum",35.02,31.47,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","PA",12
"2299",18535,"Neospora caninum",-6.26,53.35,"Celtic broadleaf forests","PA",4
"2300",18837,"Theileria annae",-63.25,46.39,"Gulf of St. Lawrence lowland forests","NA",4
"2301",18838,"Theileria annae",-3.7,42.34,"Northwest Iberian montane forests","PA",12
"2302",18979,"Toxoplasma gondii",8.47,60.47,"Scandinavian Montane Birch forest and grasslands","PA",11
"2303",18980,"Toxoplasma gondii",-75.2,39.99,"Northeastern coastal forests","NA",4
"2304",18981,"Toxoplasma gondii",-112.56,45.71,"North Central Rockies forests","NA",5
"2305",18982,"Toxoplasma gondii",-89.4,32.35,"Southeastern mixed forests","NA",4
"2306",18983,"Toxoplasma gondii",-3.61,55.07,"Celtic broadleaf forests","PA",4
